Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length
31923,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Because chlorophyll is a green pigment therefore it makes the producers look green,13,14.214285714285714
4282,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,"Chlorophyll is a color pigment, so it makes the producers look green.",12,14.214285714285714
47521,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,because it absorbs red and blue light which reflects the green light.,12,14.214285714285714
49187,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,It makes producers look green because it absorbs red and bllue light,12,14.214285714285714
17507,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,they have pigment molecules that absorb colors of light except green,11,14.214285714285714
2992,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,A given pigment absorbs only a limited set of light wavelengths.,11,14.214285714285714
10742,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Chlorophyll takes in red and blue light to reflect green light.,11,14.214285714285714
13682,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Because it does not absorb the green wavelengths of white light.,11,14.214285714285714
88141,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,the chlorophyll and the sunlight mixed together produces the green light.,11,14.214285714285714
23343,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Pigments releases energy that was absorbed from light as heat.,10,14.214285714285714
64461,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,because it reflects green light while absorbing red and blue,10,14.214285714285714
7930,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,because chlorophyll is green so the plant is also green,10,14.214285714285714
85041,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,It reflects the light while the other light is absorbed,10,14.214285714285714
32960,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,It does not absorb the green wavelengths of white light,10,14.214285714285714
985,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Its absorbs red and blue light which reflects green,9,14.214285714285714
72445,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,reflection makes producers look green.,5,14.214285714285714
48237,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Because they reflect green light.,5,14.214285714285714
44111,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,h b,2,14.214285714285714
37839,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",65,13.973684210526315
30418,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"The role that mitosis plays overall in the cell cycle is the process of dividing a parent cell into two genetically identical daughter cells. There are four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",53,13.973684210526315
50375,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"Mitosis of a single diploid cell will result in two diploid cells with identical genomes, unless a mutation or other error occurred. Mitosis of a haploid cell will result in two identical haploid cells. These cells can go through the process again to reproduce.",44,13.973684210526315
15555,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis is a process where a single cell divides into two identical daughter cells (cell division). During mitosis one cell? divides once to form two identical cells. The major purpose of mitosis is for growth and to replace worn-out cells.,40,13.973684210526315
74823,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"In unicellular organisms such as bacteria, mitosis is a type of asexual reproduction, making identical copies of a single cell. In multicellular organisms, mitosis produces more cells for growth and repair.",31,13.973684210526315
8327,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis sorts the DNA into two separate nuclei so that is can carry on to the other cell when the cell divides.,22,13.973684210526315
48588,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis plays the role of dividing a parent cell into two to create two genetically identical daughter cells.,18,13.973684210526315
74202,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis plays a role of dividing the cells on its own so cells will consistintly reproduce themselves.,17,13.973684210526315
38533,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis is the process of dividing a parent cell into two genetically identical daughter cells.,15,13.973684210526315
72669,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"Mitosis prepares cells for cell division, and produces two daughter cells at the ending.",14,13.973684210526315
14037,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,used to produce daughter cells that are genetically identical to the parent cells.,13,13.973684210526315
138242,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,"cell divide and  DNA and cytoplasm to make two new, identical daughter cells.",13,13.973684210526315
6179,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,to produce daughter cells that are genetically identical to the parent cells.,12,13.973684210526315
74260,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,the process of mitosis sorts the dna equally into two separate nuclei.,12,13.973684210526315
47773,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,The process of mitosis sorts the DNA equally into two separate nuclei.,12,13.973684210526315
23707,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis plays the role of producing cells for growth and repair,11,13.973684210526315
8043,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,It replicates and creates 2 new genetically identical cells.,9,13.973684210526315
46371,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,mitosis sorts the DNA equally between two separate nuclei.,9,13.973684210526315
13368,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,it sorts the DNA equally into two separate nuclei.,9,13.973684210526315
107092,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,To sort the DNA equally into two separate nuclei.,9,13.973684210526315
66990,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,sorts the DNA equally into two separate nuclei,8,13.973684210526315
64767,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis separates the DNA into two separate nuclei,8,13.973684210526315
40111,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,To separate the cells with their own nuclei,8,13.973684210526315
49565,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,It plays the role of cell differentiation,7,13.973684210526315
19757,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis allow cell division to take place.,7,13.973684210526315
64346,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,It helps create to identical daughter cells,7,13.973684210526315
59865,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,prepares cell for division with cytokinesis,6,13.973684210526315
17728,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,mitosis allows for reproduction of cells,6,13.973684210526315
62139,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,they play the role of reproduction,6,13.973684210526315
66408,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Reproduction of the identical parent cell.,6,13.973684210526315
62391,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis basically forms new daughter cells.,6,13.973684210526315
44493,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,it allows the process to continue,6,13.973684210526315
24048,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis renews damaged or dead cells.,6,13.973684210526315
17554,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Mitosis produces the daughter cells.,5,13.973684210526315
44234,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,it is the gentics,4,13.973684210526315
33319,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,growth and repair.,3,13.973684210526315
27621,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Cell division,2,13.973684210526315
1427,_u820_the_cell,_m3_cell_replication,What role does mitosis play in the overall cell cycle?,"Mitosis is the process of dividing a parent cell into two genetically identical daughter cells. DNA in the nucleus, which contains the genetic information, is first duplicated and condensed into tightly packed thread-like structures called chromosomes. During the four phases of mitosis, the nucleus is separated and divided into two identical daughter nuclei. Each daughter nuclei contains the same genetic material as the parental cell.",inline_cell_repl_mitosis_function,q1_A UpdateShortAnswer,Cell reproduction,2,13.973684210526315
50061,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,45,13.866666666666667
62696,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Energy is often harvested from a catabolic reaction to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,45,13.866666666666667
