Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length,Num_Step_per_Problem
2992,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,A given pigment absorbs only a limited set of light wavelengths.,11,14.21428571,2
10742,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Chlorophyll takes in red and blue light to reflect green light.,11,14.21428571,2
13682,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Because it does not absorb the green wavelengths of white light.,11,14.21428571,2
88141,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,the chlorophyll and the sunlight mixed together produces the green light.,11,14.21428571,2
23343,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Pigments releases energy that was absorbed from light as heat.,10,14.21428571,2
64461,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,because it reflects green light while absorbing red and blue,10,14.21428571,2
7930,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,because chlorophyll is green so the plant is also green,10,14.21428571,2
85041,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,It reflects the light while the other light is absorbed,10,14.21428571,2
32960,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,It does not absorb the green wavelengths of white light,10,14.21428571,2
985,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Its absorbs red and blue light which reflects green,9,14.21428571,2
72445,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,reflection makes producers look green.,5,14.21428571,2
48237,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,Because they reflect green light.,5,14.21428571,2
44111,_u830_metabolism,_m2_photosyn_and_cell-resp,"Plants, algae, and cyanobacteria use pigments (such as chlorophyll) to absorb light needed for photosynthesis. Why does the presence of chlorophyll make photosynthetic producers look green?",Chlorophyll is green because it absorbs red and blue light and reflects green light. This green light is what we see.,photo_chloro_sandc,compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer,h b,2,14.21428571,2
12356,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"The active site of an enzyme is the region, which shows the highest metabolic activity by catalysing the enzyme-substrate complex into the products. The active site is found deep inside the enzyme, which resembles a hole or small depression .",40,13.26086957,2
15339,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The part of the enzyme where the substrate binds is called the active site (since that's where the catalytic ‚Äúaction‚Äù happens). A substrate enters the active site of the enzyme.,30,13.26086957,2
55472,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"As a result, the activation energy is reduced and the reaction proceeds much more quickly than it otherwise would. Without enzymes, metabolism would grind to a halt.",27,13.26086957,2
5984,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"of the enzyme, called the active site, binds to the substrate. The active site is a groove or pocket formed by the folding pattern of the protein.",27,13.26086957,2
33109,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"The active site of the enzyme is the region where specific substrates bind to the enzyme, catalyzing the chemical reaction.",20,13.26086957,2
19581,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site is where the enzyme is become attached and activate to preform its duty.,16,13.26086957,2
30190,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site of an enzyme is where the substrates are able to bind to.,15,13.26086957,2
46178,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,the active site of an enzyme is the region that binds the substrates.,13,13.26086957,2
61907,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site in the enzyme to which the substrate binds.,12,13.26086957,2
73970,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site of the enzyme is where substrate binds itself to.,12,13.26086957,2
79784,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site in the enzyme to which substrate binds.,11,13.26086957,2
38295,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,is the site in the enzyme to which substrate binds.,10,13.26086957,2
64566,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site is where substrate(s) bind in the enzyme,10,13.26086957,2
17425,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,This is where the substrate bings to the enzyme,9,13.26086957,2
73969,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,When one or more  substrates bind to an enzyme.,9,13.26086957,2
48366,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site where the substrates binds.,8,13.26086957,2
85228,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is acting as the regulation for funcioning,8,13.26086957,2
10896,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The site that binds to the substrate.,7,13.26086957,2
1067,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,Where substrates bind to the enzyme,6,13.26086957,2
49341,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The site the sunstrate binds to,6,13.26086957,2
3114,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,where the substrate binds,4,13.26086957,2
39884,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,where substrate binds,3,13.26086957,2
23495,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,amino acids,2,13.26086957,2
12410,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,Fat cell sensitivity to leptin is higher in obese people b. A deficiency of leptin is characteristic of all obese people c. Blood levels of leptin usually correlate directly with body fat d. Major functions of leptin include an increase in hunger and a decrease in metabolic rate,48,13.23529412,3
79830,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,"Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",37,13.23529412,3
30243,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,I predict Bill's hunger and food cravings will intensify as well as his hunger due to the decline in the leptin.,21,13.23529412,3
17462,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,because leptin causes your body to feel full so less of it will make bill crave more,17,13.23529412,3
74028,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,He will start to crave food more ofter and he will feel hungry a lot more.,16,13.23529412,3
61969,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,Bill will experience more intense food cravings and hunger due to the decline in leptin.,15,13.23529412,3
23539,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,Bill's hunger will increase and he'll have more and more food cravings.,12,13.23529412,3
8098,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,Bill will start getting hungry and craving food more often,10,13.23529412,3
19624,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,Bill is most likely going to become hungry.,8,13.23529412,3
66225,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,his craving would be through the roof,7,13.23529412,3
13868,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,he will not longer want it,6,13.23529412,3
48411,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,His cravings and hunger will increase.,6,13.23529412,3
49392,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,He will begin to eat more,6,13.23529412,3
46231,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,they will become more intense,5,13.23529412,3
64616,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,hunger and food cravings increase,5,13.23529412,3
33158,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,they will increase,3,13.23529412,3
85281,_u830_metabolism,_m3_pathways_and_regulation,"As Bill continues to lose body fat, his circulating leptin level declines. What do you predict will happen to Bill’s hunger and food cravings as a result?","Bill will experience more intense food cravings and hunger due to the decline in leptin. It may be a good idea for Bill to slow down his weight loss, very gradually working down toward his goal weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq3_A UpdateShortAnswer,they will change,3,13.23529412,3
20353,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,C A A T G C C T T A t G C T G A G,17,8.125,5
30852,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,"the protein sequence would be methionine (M), proline (P), tyrosine (Y), cysteine (C)",13,8.125,5
48629,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,C A A U G C C UU A U,10,8.125,5
47234,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,"methionine (M), proline (P), tyrosine (Y), cysteine (C)",8,8.125,5
50091,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,"methionine, proline,  tyrosine and cysteine",5,8.125,5
16110,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,"M, P, Y, C",4,8.125,5
62958,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,"Methionine, proline, tyrosine, cysteine",4,8.125,5
74701,_u880_molecular_genetics,_m2_gene_expression,"Now, let’s mutate! What happens if we make the following mutation in the DNA? (The base change has been written in lowercase). G T T A C G G A A T A a C G A C T C What is the protein sequence?","methionine (M), proline (P), tyrosine (Y), cysteine (C)",molecular_genes_mutation_lbd,q3_A UpdateShortAnswer,M P Y C,4,8.125,5
30860,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"the protein sequence is methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",15,7.25,5
73459,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",11,7.25,5
50103,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine, proline, isoleucine, alanine and glutamic acid",7,7.25,5
62967,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine, proline, isoleucine, alanine, glutamic acid",6,7.25,5
16117,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"Methionine, Proline, Isoleucine, Alanine, Glutamic Acid",6,7.25,5
74708,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,M P I A E,5,7.25,5
24576,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"met, pro, iso, ala, glu",5,7.25,5
20363,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"M , P",3,7.25,5
15779,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,"If parents are normal, each parent must have one dominant allele. The albino child's genotype much be aa. The other ones must be either homozygous dominant or heterozygous dominant.",29,7.214285714,2
20113,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,The probable genotype of the parents would be dominant a recessive. Which includes one capital and lower case letter together.,20,7.214285714,2
80305,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,"Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",18,7.214285714,2
66607,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,"They could be heterozygous, causing them to have a small chance that their next generation could have albinism.",18,7.214285714,2
62422,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,"Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",18,7.214285714,2
23939,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,The probable genotypes of the parents is homozygous dominant.,9,7.214285714,2
24285,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,The probable genotypes of the parents are homozygous dominant.,9,7.214285714,2
