Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input
62547,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is understanding the meaning of the world around us and how it works
109207,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us to understand how the natural world works.
93947,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is a process that helps us to understand how the natural world works.
95443,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us to understand how the natural world works.
52377,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is the process that helps us to understand how the natural world works.
96277,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is a process that helps us to understand how the natural world works.
57624,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us to understand how the natural world works.
33352,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is something that assist us as people to know how the world works
67144,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the process that helps us to understand how the natural world works.
17906,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us to understand how the natural world works.
90300,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the process that helps us to understand how the world works.
33455,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
54335,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Study of the natural world based on facts learned through experiments and observation
25344,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the understanding of how and why of the natural world works
43373,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,"Science is how the natural world is study by observing,measuring, and using predictions."
47219,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how our natural world works.
80910,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process that helps us to understand how the world around us operates.
32031,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
39453,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is a process that helps us understand how the natural world works.
8906,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,is the process that helps us to understand how the  natural world works
4567,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process to help us understand how the natural world works around us
68413,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
48033,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The study of how the world works and the inter workings of it.
112299,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Is a process that helps us to understand how the natural world works.
78567,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
92791,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Is a process that helps us to understand how the natural world works.
135231,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
22589,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A study that assist us in understanding the world and how it works.
23087,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a way for us to understand how the natural world works.
16555,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is a process that helps us to understand how natural world work.
125084,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works
102648,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
131303,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of physical and natural world through observation and experiments.
20886,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Is a process that helps us to understand how the natural world works.
118480,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the natural world works.
49073,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works.
12626,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works
27500,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,"Science is the study of the universe, experimenting with chemicals and animals."
30898,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works.
43415,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works.
45915,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps us to understand how the natural world works.
96584,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that help us to understand how the natural world works.
38409,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of our natural surroundings and how they work.
123336,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,SCience is a process that us understand how the natural world  works
27650,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works.
97711,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps to understand how the natural world works .
85150,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works
32433,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,is the process that helps us understand how the natural world works.
54532,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us humans understand how the natural world works.
32020,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works
44955,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works.
48950,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how th natural world works
5141,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,studying the process that helps us understand the working of the world.
92031,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works.
63765,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works
14173,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works.
15282,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science helps us understand how the world works and can be tested.
150,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us to understand how the natural world works
65455,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the world works.
144928,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,is a process that helps us understand how the natural world works
12268,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works
139935,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps us understand how the world works.
43092,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that’s helps us to understand how the natural world works
40414,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how the natural world works.
69572,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps to understand how the natural world works
64991,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps to understand how the natural world works.
55420,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us to understand how the natural world works
63554,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us to understand how the natural world works.
19819,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps us understand how the natural worl works
24895,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the process that we use to understand the world.
34395,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a process that helps understand how the world works
94886,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A study that helps us understand how the natural world works.
2663,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand the natural world work.
98163,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process that helps us understand how the natural world works
16347,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us understand how the natural world works.
120455,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps us understand how the natural world works
141948,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us understand how the natural world works
23130,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that help us understand how the natural world works
57047,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us to understand how natural world works
60087,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process that helps us understand how the natural world works.
65593,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us understand how the natural world works.
58438,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process that helps to understand how the natural world works.
14049,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is a practical activity studying the natural world through experiments.
85283,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps up to understand how the natural world works
35007,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps us understand how the natural world work.
7075,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A Process that helps us understand how the natural world works.
38413,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us to understand how the natural world works
60462,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process helps us to understand how the natural world works.
53403,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps you understand how to world works
25243,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps understand how the natural world works
21884,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process to help us understand how natural world works.
25964,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,a process that helps people understand how the world works.
116645,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of how the natural world works
21509,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,it is the process on how the natural world works
67133,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process which helps us understand how the world works
55320,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps humans understand how the world woks
87525,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps to understand how the world works
75553,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the study of life and how the natural world works
61357,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The study of the natural world by observing and measuring.
73796,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps understand how the natural world works
45734,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process that helps humans understand the natural world.
53470,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,A process to understand how the natural world works
79863,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the process that helps us understand the natural world
46556,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,to help us understand how the natural world works.
130792,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us understand how the world works
129634,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us understand how natural world works.
71613,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of everything around us!
26706,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The study of how the natural world works.
61443,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of life's natural processes.
16078,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is the study of the natural world.
131684,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is the study of all living things
51457,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science is understanding how natural things work
15723,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,process that helps us understand the natural
9051,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The understanding of how the world works
32589,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,help you understand the natural world working
53301,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science helps us understand how things function
5664,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,an understanding on how the world works
58796,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,The process of how natural things work
37129,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Science help you understand how things work
58248,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,study of the world around us
89642,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Helps understand how natural world works
92246,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,science is the study of everything
52991,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,how the natural world works
27314,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the study of the  natural
28108,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,Process of the natural world
91334,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,the study of life
148427,No Unit,No Module,What is science?,Science is a process that helps us to understand how the natural world works.,what_is_science_submit,q1_A UpdateShortAnswer,study of life
30860,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"the protein sequence is methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)"
73459,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)"
50103,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine, proline, isoleucine, alanine and glutamic acid"
62967,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"methionine, proline, isoleucine, alanine, glutamic acid"
16117,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"Methionine, Proline, Isoleucine, Alanine, Glutamic Acid"
74708,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,M P I A E
24576,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"met, pro, iso, ala, glu"
20363,_u880_molecular_genetics,_m2_gene_expression,One last mutation. What happens if the following letter is removed? What is the protein sequence?,"methionine (M), proline (P), isoleucine (I), alanine (A), glutamic acid (E)",molecular_genes_mutation_lbd,q7_A UpdateShortAnswer,"M , P"
12356,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"The active site of an enzyme is the region, which shows the highest metabolic activity by catalysing the enzyme-substrate complex into the products. The active site is found deep inside the enzyme, which resembles a hole or small depression ."
15339,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The part of the enzyme where the substrate binds is called the active site (since that's where the catalytic “action” happens). A substrate enters the active site of the enzyme.
55472,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"As a result, the activation energy is reduced and the reaction proceeds much more quickly than it otherwise would. Without enzymes, metabolism would grind to a halt."
5984,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"of the enzyme, called the active site, binds to the substrate. The active site is a groove or pocket formed by the folding pattern of the protein."
33109,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,"The active site of the enzyme is the region where specific substrates bind to the enzyme, catalyzing the chemical reaction."
19581,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site is where the enzyme is become attached and activate to preform its duty.
30190,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site of an enzyme is where the substrates are able to bind to.
46178,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,the active site of an enzyme is the region that binds the substrates.
61907,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site in the enzyme to which the substrate binds.
73970,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site of the enzyme is where substrate binds itself to.
79784,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site in the enzyme to which substrate binds.
38295,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,is the site in the enzyme to which substrate binds.
64566,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The active site is where substrate(s) bind in the enzyme
17425,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,This is where the substrate bings to the enzyme
73969,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,When one or more  substrates bind to an enzyme.
48366,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is the site where the substrates binds.
85228,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,It is acting as the regulation for funcioning
10896,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The site that binds to the substrate.
1067,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,Where substrates bind to the enzyme
49341,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,The site the sunstrate binds to
3114,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,where the substrate binds
39884,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,where substrate binds
