Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length,Num_Step_per_Problem
78601,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The amount of women who did not get HPV after receiving the vaccine were the same that would've been seen by chance.,22,13.34710744,1
84275,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,the research would have still seemed opinionated and not factual or have any statistics and background to help with the experiment.,21,13.34710744,1
34099,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,"This would require the researchers to manipulate their original hypothesis and change the vaccine, depending on the severity of inconclusive results.",21,13.34710744,1
47234,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the results would not be valuable as the size of the group was not big enough.,20,13.34710744,1
43451,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,If it wasn't significant then there must be something wrong with the results and need to be looked at again.,20,13.34710744,1
32036,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,if the results had not been significant then it'll be a waste and they'll have to re do the experiment,20,13.34710744,1
46579,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,meaning that the number of women who didn't get tested would be just a random number for some random chance,20,13.34710744,1
6752,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that their vaccine had not worked and that it would have needed to be tweaked,18,13.34710744,1
52397,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That many more women that didn't have the vaccine will catch the HPV virus and possibly ovarian cancer.,18,13.34710744,1
96293,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean their hypothesis would not have been supported and the HPV vaccine was not effective.,17,13.34710744,1
21903,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,Nothing will work during the experiment and won't get any results on what your looking for.,16,13.34710744,1
63780,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,Cannot rule out that something else could have affected the results or it wasn't just luck,16,13.34710744,1
35705,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the Experiment did not support the hypothesis and the outcome was different.,16,13.34710744,1
32453,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,it would not have been seen as it worked because random events could of happened,15,13.34710744,1
26724,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,They did not have enough people to sample to make sure the experiment is legit.,15,13.34710744,1
63238,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,They wold not have been as convincing and further testing would need to be done,15,13.34710744,1
95471,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,A convincing study will rule out ‚Äúluck‚Äù (random chance) as an explanation for the results.,15,13.34710744,1
135249,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the experiment would be non significant and the hypothesis is incorrect.,15,13.34710744,1
53489,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that the hpv vaccine did not decrease the rate of hpv contraction,15,13.34710744,1
141964,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That there is not a guarantee that the vaccine would help protect against HPV,14,13.34710744,1
61371,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,"IF the vaccine had insignificant results, HPV would have become more likely to occur.",14,13.34710744,1
33478,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,the women who didn't get the vaccine would be the same as a random,14,13.34710744,1
75568,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The hypothesis was incorrect because there would be no proof to back it up,14,13.34710744,1
93967,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,this means that the experiment is non significant and the the hypothesis was incorrect,14,13.34710744,1
116484,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The number of people that were involved in the experiment was not large,13,13.34710744,1
21664,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,If the results were not significant then they were probably random or lucky.,13,13.34710744,1
48057,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that it would have ruled out ‚Äúluck‚Äù as the explanation,13,13.34710744,1
142963,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,it would mean that the results did not meet the scientist outcome.,12,13.34710744,1
83852,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,this would mean that they would have to wait for the results.,12,13.34710744,1
90311,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,Means that the results could have been affected by other external factors,12,13.34710744,1
167,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that the results were simply out or luck or by random chance,12,13.34710744,1
2121,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that would prove that the vaccine does not protect women against HPV,12,13.34710744,1
10006,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the results were not significant and do not support the hypothesis.,12,13.34710744,1
45932,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,this would mean the experiment would have to be done over again,12,13.34710744,1
131359,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the study would have the numbers by chance.,12,13.34710744,1
26121,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The vaccine doesn't work and they need to do further test.,11,13.34710744,1
64984,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would signify that the HPV vaccine was not a success.,11,13.34710744,1
60484,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the information could have occurred by chance or random events,11,13.34710744,1
2683,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that the process must be evaluated and changed,11,13.34710744,1
137402,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that this experiment would have to be done again for accuracy,11,13.34710744,1
38429,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would‚Äôve been random for the women that didn‚Äôt get HPV,11,13.34710744,1
55511,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that they got those results because of luck,11,13.34710744,1
73158,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,"This would mean that the study would not rule out ""luck""",11,13.34710744,1
65483,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the hypothesis was falsified and the experiment would start again.,11,13.34710744,1
15750,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that they would have had to change something in the experiment,11,13.34710744,1
39382,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,"It would mean that the study will be ruled out ""luck.""",11,13.34710744,1
12649,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the vaccine didn‚Äôt help keep people from catching HPV,10,13.34710744,1
27522,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It means that the vaccine affected people during the experiment.,10,13.34710744,1
65014,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That there was a mistake or mishap in the experiment.,10,13.34710744,1
22401,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that it is very likely to happen.,10,13.34710744,1
120477,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,They would have to test until hypothesis was tested positive,10,13.34710744,1
85314,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that HPV vaccine did not work effectively,10,13.34710744,1
67163,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the results are not strong,9,13.34710744,1
39477,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that would mean that the vaccine did not work.,9,13.34710744,1
36474,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that the results would have not excluded random chance.,9,13.34710744,1
33360,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the vaccine wouldn't cure HPV or prevent it,9,13.34710744,1
23105,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It would mean that the results were just random.,9,13.34710744,1
6925,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the HPV vaccine isn't effective.,9,13.34710744,1
21530,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That random events would be spread among the group,9,13.34710744,1
3343,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The vaccine wouldn't help stop the spread of hpv.,9,13.34710744,1
14986,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That means there were no effects in the test,9,13.34710744,1
54357,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That it would not be testable or true,8,13.34710744,1
30050,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that would mean the hypothesis did not work.,8,13.34710744,1
81914,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The women not infected would be seen randomly.,8,13.34710744,1
58819,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The hypothesis would have to be re examined,8,13.34710744,1
38433,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,Then the experiment would have been a failure,8,13.34710744,1
49093,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,This would mean that the hypothesis was wrong.,8,13.34710744,1
79873,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,this would mean that the hypothesis was innacurate,8,13.34710744,1
110686,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,this would mean that the hypothesis was rejected,8,13.34710744,1
125153,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,It depends on the size of study,7,13.34710744,1
36329,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,the size of the group was small,7,13.34710744,1
73678,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,That the result occurred by random chance,7,13.34710744,1
78586,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The researcher had a lot of results.,7,13.34710744,1
14189,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The results did not answer the question.,7,13.34710744,1
53019,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,that they probably got it at random,7,13.34710744,1
7138,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,they wouldn't have had enough support.,6,13.34710744,1
102673,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,The studies didn't show enough information.,6,13.34710744,1
54588,_u800_Bio_Intro,_m2_science_method,"Researchers reported significant results from the HPV vaccine experiment. If the results had NOT been significant, what would this mean?","If the results from this experiment were not significant, it would mean that the number of women who did not get HPV after being vaccinated was the same number that would be seen just from random chance.",inline_experiment_results_significance_DIGT,q1_A UpdateShortAnswer,They will have to continue experimenting,6,13.34710744,1
